id,street_address,city,damage_score,magnitude,Homeowner,Phone,Status
7238,118 W Houston St,Sherman,6.94,3.75,Brett Richardson,+16422448351,OUTREACH READY
7028,109 N Travis St,Sherman,6.93,3.75,Megan Gray,+16673433690,OUTREACH READY
7251,131 W Houston St,Sherman,6.93,3.75,Michael Bishop,+14784111777,OUTREACH READY
7253,133 W Houston St,Sherman,6.93,3.75,Heidi Garcia,+15164447660,OUTREACH READY
7353,233 W Houston St,Sherman,6.92,3.75,Melissa Burgess,+13480656452,OUTREACH READY
7137,218 N Travis St,Sherman,6.91,3.75,Paul Robbins,+13986048529,OUTREACH READY
7141,222 N Travis St,Sherman,6.91,3.75,Vincent Jennings,+15066657297,OUTREACH READY
7239,119 W Houston St,Sherman,6.91,3.75,Robert Wright,+18607631776,OUTREACH READY
7131,212 N Travis St,Sherman,6.9,3.75,John Salinas,+19725025762,OUTREACH READY
7304,184 W Houston St,Sherman,6.9,3.75,David Michael,+10111027079,OUTREACH READY
7021,102 N Travis St,Sherman,6.88,3.75,Kevin Preston,+16589626636,OUTREACH READY
7223,103 W Houston St,Sherman,6.87,3.75,Johnathan Warren,+15299796871,OUTREACH READY
7042,123 N Travis St,Sherman,6.86,3.75,Daniel Russell,+18135668291,OUTREACH READY
7099,180 N Travis St,Sherman,6.86,3.75,Charles Brown,+15674022753,OUTREACH READY
7101,182 N Travis St,Sherman,6.86,3.75,Carl Matthews,+13378565773,OUTREACH READY
7109,190 N Travis St,Sherman,6.86,3.75,Dennis Garcia,+11631722020,OUTREACH READY
7324,204 W Houston St,Sherman,6.86,3.75,Deborah Mcdonald,+18921552369,OUTREACH READY
7023,104 N Travis St,Sherman,6.85,3.75,Mary Crawford,+13692029376,OUTREACH READY
7136,217 N Travis St,Sherman,6.85,3.75,Nicole Hart,+10847266471,OUTREACH READY
7038,119 N Travis St,Sherman,6.84,3.75,Danielle Austin,+13293846523,OUTREACH READY
7129,210 N Travis St,Sherman,6.84,3.75,John Garcia,+14941574307,OUTREACH READY
7246,126 W Houston St,Sherman,6.84,3.75,Margaret Graham,+18845616267,OUTREACH READY
7312,192 W Houston St,Sherman,6.84,3.75,Kelly James,+11237618828,OUTREACH READY
7336,216 W Houston St,Sherman,6.84,3.75,Edward Brown,+18661274409,OUTREACH READY
7352,232 W Houston St,Sherman,6.84,3.75,Tracy Davis,+10468983311,OUTREACH READY
7349,229 W Houston St,Sherman,6.83,3.75,Sherry Reese,+17770685181,OUTREACH READY
7127,208 N Travis St,Sherman,6.82,3.75,Mr. Scott Frazier PhD,+14048015655,OUTREACH READY
7143,224 N Travis St,Sherman,6.82,3.75,Andre Jones,+14642168323,OUTREACH READY
7314,194 W Houston St,Sherman,6.82,3.75,Leah Cunningham,+19799911903,OUTREACH READY
7019,100 N Travis St,Sherman,6.81,3.75,Kim George,+18164333215,OUTREACH READY
7107,188 N Travis St,Sherman,6.8,3.75,Jennifer Newman,+10092965562,OUTREACH READY
7034,115 N Travis St,Sherman,6.79,3.75,Trevor Smith,+14275981526,OUTREACH READY
7250,130 W Houston St,Sherman,6.79,3.75,Alexander Jackson,+14733673215,OUTREACH READY
7332,212 W Houston St,Sherman,6.79,3.75,Tracey Brown,+19905494074,OUTREACH READY
7221,101 W Houston St,Sherman,6.78,3.75,John Jones,+13206943401,OUTREACH READY
7111,192 N Travis St,Sherman,6.76,3.75,Patricia Hernandez,+10757764202,OUTREACH READY
7322,202 W Houston St,Sherman,6.76,3.75,George Rowland,+14372048561,OUTREACH READY
7351,231 W Houston St,Sherman,6.76,3.75,Danielle Harris,+19432834685,OUTREACH READY
7357,237 W Houston St,Sherman,6.76,3.75,Michael Moore,+11575146551,OUTREACH READY
7025,106 N Travis St,Sherman,6.75,3.75,Cheryl West,+18907930744,OUTREACH READY
7149,230 N Travis St,Sherman,6.75,3.75,Adam Sherman,+16121372872,OUTREACH READY
7154,235 N Travis St,Sherman,6.75,3.75,Vicki Jordan,+17662176953,OUTREACH READY
7248,128 W Houston St,Sherman,6.74,3.75,Randy Anderson,+12538431093,OUTREACH READY
7302,182 W Houston St,Sherman,6.74,3.75,Melissa Dixon,+17752777380,OUTREACH READY
7415,295 W Houston St,Sherman,6.71,3.75,Matthew Martinez,+16115436787,OUTREACH READY
7152,233 N Travis St,Sherman,6.7,3.75,Bryan Ward,+19961417662,OUTREACH READY
7121,202 N Travis St,Sherman,6.69,3.75,Douglas Dawson,+16190613511,OUTREACH READY
7348,228 W Houston St,Sherman,6.69,3.75,Priscilla Esparza,+18232918041,OUTREACH READY
7355,235 W Houston St,Sherman,6.69,3.75,Sydney Goodman,+12584449922,OUTREACH READY
7145,226 N Travis St,Sherman,6.68,3.75,Joshua Navarro,+15584589406,OUTREACH READY
7300,180 W Houston St,Sherman,6.68,3.75,Matthew Thornton,+17421813834,OUTREACH READY
7330,210 W Houston St,Sherman,6.68,3.75,Anthony Diaz DDS,+18920533986,OUTREACH READY
7320,200 W Houston St,Sherman,6.67,3.75,Thomas Shields,+11762757091,OUTREACH READY
7346,226 W Houston St,Sherman,6.67,3.75,Amanda Carroll,+16864874917,OUTREACH READY
7361,241 W Houston St,Sherman,6.67,3.75,Cindy Rice,+17946761942,OUTREACH READY
7252,132 W Houston St,Sherman,6.66,3.75,Sarah Brown,+17210898195,OUTREACH READY
7354,234 W Houston St,Sherman,6.66,3.75,Stephanie Wood,+11106741327,OUTREACH READY
7408,288 W Houston St,Sherman,6.66,3.75,Jackson Wood,+11393830627,OUTREACH READY
7373,253 W Houston St,Sherman,6.65,3.75,Katherine Mueller MD,+13469704330,OUTREACH READY
7328,208 W Houston St,Sherman,6.64,3.75,Ashley Cisneros,+17088306828,OUTREACH READY
7343,223 W Houston St,Sherman,6.64,3.75,Heather Arroyo,+15982908814,OUTREACH READY
7389,269 W Houston St,Sherman,6.64,3.75,Olivia Irwin,+16294635999,OUTREACH READY
7338,218 W Houston St,Sherman,6.63,3.75,Eric Nguyen DDS,+11765002925,OUTREACH READY
7356,236 W Houston St,Sherman,6.63,3.75,Kyle Pearson,+16259771784,OUTREACH READY
7359,239 W Houston St,Sherman,6.63,3.75,Nicholas Hernandez,+18030648699,OUTREACH READY
7391,271 W Houston St,Sherman,6.63,3.75,Kim Morris,+19688689558,OUTREACH READY
7412,292 W Houston St,Sherman,6.63,3.75,Victoria Mendez,+13621440777,OUTREACH READY
7130,211 N Travis St,Sherman,6.62,3.75,Renee Silva,+14344248171,OUTREACH READY
7157,238 N Travis St,Sherman,6.62,3.75,Jennifer Blackburn,+18508112463,OUTREACH READY
7333,213 W Houston St,Sherman,6.62,3.75,Benjamin Brown DDS,+13343334500,OUTREACH READY
7387,267 W Houston St,Sherman,6.62,3.75,Heidi Hernandez,+11782708280,OUTREACH READY
7417,297 W Houston St,Sherman,6.62,3.75,William Craig,+17140100216,OUTREACH READY
8183,159 N Main St,Paris,6.62,3.75,John Curry,+14341452771,OUTREACH READY
7298,178 W Houston St,Sherman,6.61,3.75,Christine Mcknight,+15623766811,OUTREACH READY
7363,243 W Houston St,Sherman,6.61,3.75,Daniel Sanchez MD,+11245418217,OUTREACH READY
7377,257 W Houston St,Sherman,6.61,3.75,Brian Webb,+19550592045,OUTREACH READY
7419,299 W Houston St,Sherman,6.61,3.75,Brian Griffin,+17842133354,OUTREACH READY
7119,200 N Travis St,Sherman,6.6,3.75,Susan Perez,+16484770742,OUTREACH READY
7156,237 N Travis St,Sherman,6.6,3.75,Raymond Hernandez,+11196609883,OUTREACH READY
7159,240 N Travis St,Sherman,6.6,3.75,Mary Moon,+13236666396,OUTREACH READY
7254,134 W Houston St,Sherman,6.6,3.75,Jonathan Barnes,+10479873948,OUTREACH READY
7379,259 W Houston St,Sherman,6.6,3.75,Sarah Davis,+16396324948,OUTREACH READY
7397,277 W Houston St,Sherman,6.6,3.75,Laura Fuller,+15106097358,OUTREACH READY
7413,293 W Houston St,Sherman,6.6,3.75,Kevin Moon,+16491272056,OUTREACH READY
7147,228 N Travis St,Sherman,6.59,3.75,Jonathan Smith,+11033227764,OUTREACH READY
7375,255 W Houston St,Sherman,6.59,3.75,William Rodriguez,+14694457586,OUTREACH READY
7383,263 W Houston St,Sherman,6.59,3.75,Rhonda Krueger,+11411892427,OUTREACH READY
7385,265 W Houston St,Sherman,6.59,3.75,Michael Rosales,+19837220731,OUTREACH READY
7393,273 W Houston St,Sherman,6.59,3.75,Ashley Mayer,+19249117265,OUTREACH READY
7411,291 W Houston St,Sherman,6.59,3.75,Mrs. Kerry Taylor MD,+18497473601,OUTREACH READY
7206,287 N Travis St,Sherman,6.58,3.75,Brittany Morris,+14190056713,OUTREACH READY
7208,289 N Travis St,Sherman,6.58,3.75,Christina Williams,+17649149734,OUTREACH READY
7210,291 N Travis St,Sherman,6.58,3.75,Bryan Ortega,+10327246366,OUTREACH READY
7212,293 N Travis St,Sherman,6.58,3.75,Dan Ryan,+18567435635,OUTREACH READY
7316,196 W Houston St,Sherman,6.58,3.75,Julia Rasmussen,+15880686421,OUTREACH READY
7395,275 W Houston St,Sherman,6.58,3.75,Cynthia Stevens,+12282066910,OUTREACH READY
7138,219 N Travis St,Sherman,6.57,3.75,Joseph Armstrong,+19079782410,OUTREACH READY
7161,242 N Travis St,Sherman,6.57,3.75,William Joseph,+16409047252,OUTREACH READY
7381,261 W Houston St,Sherman,6.57,3.75,David Harrell,+17590201709,OUTREACH READY
7326,206 W Houston St,Sherman,6.56,3.75,Joseph Navarro,+10721456605,OUTREACH READY
7358,238 W Houston St,Sherman,6.56,3.75,Donald Mcpherson,+14085909011,OUTREACH READY
7399,279 W Houston St,Sherman,6.56,3.75,Sarah Stewart,+12420003141,OUTREACH READY
7318,198 W Houston St,Sherman,6.55,3.75,Tina Wall,+14562311957,OUTREACH READY
7321,201 W Houston St,Sherman,6.55,3.75,Ashley Jackson,+17070952014,OUTREACH READY
7334,214 W Houston St,Sherman,6.55,3.75,Tyler Woodard,+18834016039,OUTREACH READY
7371,251 W Houston St,Sherman,6.55,3.75,Richard Orr,+19621772676,OUTREACH READY
7097,178 N Travis St,Sherman,6.54,3.75,Brittany Johnson,+18273634738,OUTREACH READY
7151,232 N Travis St,Sherman,6.54,3.75,Adam Evans,+16041261228,OUTREACH READY
7337,217 W Houston St,Sherman,6.54,3.75,Kaitlyn Mccarthy,+14193843433,OUTREACH READY
7350,230 W Houston St,Sherman,6.54,3.75,Jeffrey Woodward,+18437607991,OUTREACH READY
7365,245 W Houston St,Sherman,6.54,3.75,Rebecca Haney,+16309932870,OUTREACH READY
6993,"800 , , Nuevo León North Rebeccatown TEXAS",TEXAS,6.53,3.86,Ashley Torres MD,+10322418754,OUTREACH READY
6994,,TEXAS,6.53,3.86,Elizabeth Pham,+12761762691,OUTREACH READY
6995,"3193 , , Nuevo León North Rebeccatown TEXAS",TEXAS,6.53,3.86,Brandon Gonzalez,+15421629086,OUTREACH READY
7155,236 N Travis St,Sherman,6.53,3.75,Martha Pierce,+11389106597,OUTREACH READY
7202,283 N Travis St,Sherman,6.53,3.75,Lorraine Kelley,+16709921076,OUTREACH READY
7256,136 W Houston St,Sherman,6.53,3.75,John Roman,+17575476129,OUTREACH READY
7288,168 W Houston St,Sherman,6.53,3.75,Mr. Anthony Roberts,+17043279560,OUTREACH READY
7292,172 W Houston St,Sherman,6.53,3.75,Matthew Perez,+18661123925,OUTREACH READY
7296,176 W Houston St,Sherman,6.53,3.75,Renee Bailey,+11751788571,OUTREACH READY
7323,203 W Houston St,Sherman,6.53,3.75,Gary Dillon,+14702387855,OUTREACH READY
7335,215 W Houston St,Sherman,6.53,3.75,Robin Rubio,+15425896697,OUTREACH READY
7367,247 W Houston St,Sherman,6.53,3.75,John Lopez,+11309772208,OUTREACH READY
7405,285 W Houston St,Sherman,6.53,3.75,Michael Holden,+10968598801,OUTREACH READY
7040,121 N Travis St,Sherman,6.52,3.75,Ricky Parker,+13908374187,OUTREACH READY
7158,239 N Travis St,Sherman,6.52,3.75,Taylor Lopez,+18870975163,OUTREACH READY
7262,142 W Houston St,Sherman,6.52,3.75,John Mcclure,+19811946332,OUTREACH READY
7290,170 W Houston St,Sherman,6.52,3.75,Robin Cook,+14252208449,OUTREACH READY
7342,222 W Houston St,Sherman,6.52,3.75,Corey Conley,+18590423766,OUTREACH READY
7403,283 W Houston St,Sherman,6.52,3.75,Belinda Lawrence,+13987398421,OUTREACH READY
7407,287 W Houston St,Sherman,6.52,3.75,Amanda Lawson,+17358691876,OUTREACH READY
7409,289 W Houston St,Sherman,6.52,3.75,Karen Cherry,+17008993078,OUTREACH READY
7414,294 W Houston St,Sherman,6.52,3.75,Eugene Garza,+11097043739,OUTREACH READY
7189,270 N Travis St,Sherman,6.51,3.75,Beth Long,+18256109827,OUTREACH READY
7284,164 W Houston St,Sherman,6.51,3.75,Daniel Bennett,+15847540481,OUTREACH READY
7294,174 W Houston St,Sherman,6.51,3.75,Jonathan Hunt,+13622803683,OUTREACH READY
7369,249 W Houston St,Sherman,6.51,3.75,Miss Amy Glover,+14308137051,OUTREACH READY
7401,281 W Houston St,Sherman,6.51,3.75,Elizabeth Velasquez,+11277138326,OUTREACH READY
7026,107 N Travis St,Sherman,6.5,3.75,Robert Young,+16792609499,OUTREACH READY
7146,227 N Travis St,Sherman,6.5,3.75,Jennifer Williams,+19543028937,OUTREACH READY
7270,150 W Houston St,Sherman,6.5,3.75,Colton Solis,+19802026327,OUTREACH READY
7280,160 W Houston St,Sherman,6.5,3.75,Omar Austin,+15360467460,OUTREACH READY
7153,234 N Travis St,Sherman,6.49,3.75,Ashley Young,+18551911681,OUTREACH READY
7266,146 W Houston St,Sherman,6.49,3.75,Lisa Stephens,+18114616293,OUTREACH READY
7191,272 N Travis St,Sherman,6.48,3.75,Gary Glass,+13824216248,OUTREACH READY
7272,152 W Houston St,Sherman,6.48,3.75,Barbara Roberts,+12828328809,OUTREACH READY
7286,166 W Houston St,Sherman,6.48,3.75,Johnny Jackson,+13313807018,OUTREACH READY
7362,242 W Houston St,Sherman,6.48,3.75,Christina Hernandez,+11713688394,OUTREACH READY
7366,246 W Houston St,Sherman,6.48,3.75,Sheri Hampton,+14029132253,OUTREACH READY
7410,290 W Houston St,Sherman,6.48,3.75,Edward Jones,+10211986400,OUTREACH READY
7036,117 N Travis St,Sherman,6.47,3.75,John Hurst,+12985199843,OUTREACH READY
7167,248 N Travis St,Sherman,6.47,3.75,Cynthia Fletcher,+14265353489,OUTREACH READY
7216,297 N Travis St,Sherman,6.47,3.75,Cheryl Weaver,+16608879798,OUTREACH READY
7274,154 W Houston St,Sherman,6.47,3.75,Joseph Maxwell,+13974458695,OUTREACH READY
8181,157 N Main St,Paris,6.47,3.75,Kimberly Mendez,+16898297257,OUTREACH READY
7163,244 N Travis St,Sherman,6.46,3.75,Travis Mendez,+13355225751,OUTREACH READY
7175,256 N Travis St,Sherman,6.46,3.75,Holly Williams,+19687934367,OUTREACH READY
7370,250 W Houston St,Sherman,6.46,3.75,Ryan Castillo,+11773919261,OUTREACH READY
7376,256 W Houston St,Sherman,6.45,3.75,Charles Sanchez,+12926780697,OUTREACH READY
7390,270 W Houston St,Sherman,6.45,3.75,Sabrina Walton,+16826301243,OUTREACH READY
7258,138 W Houston St,Sherman,6.44,3.75,Michael Livingston,+17044567323,OUTREACH READY
7360,240 W Houston St,Sherman,6.44,3.75,Dennis Chen,+11051262081,OUTREACH READY
8175,151 N Main St,Paris,6.44,3.75,Briana Carter,+17541532978,OUTREACH READY
7193,274 N Travis St,Sherman,6.43,3.75,Jamie Fox,+16252708375,OUTREACH READY
7214,295 N Travis St,Sherman,6.43,3.75,Brittany Sutton,+15031509024,OUTREACH READY
7372,252 W Houston St,Sherman,6.43,3.75,Brian Noble,+18923792824,OUTREACH READY
7386,266 W Houston St,Sherman,6.43,3.75,Daniel French,+15369584844,OUTREACH READY
7032,113 N Travis St,Sherman,6.42,3.75,Jessica Dunlap,+13016228910,OUTREACH READY
7165,246 N Travis St,Sherman,6.42,3.75,Tina Odonnell,+15950996026,OUTREACH READY
7218,299 N Travis St,Sherman,6.42,3.75,Kenneth Franklin,+18239923632,OUTREACH READY
7282,162 W Houston St,Sherman,6.42,3.75,Phillip Heath,+15312723495,OUTREACH READY
7378,258 W Houston St,Sherman,6.42,3.75,David Stanton,+15032939804,OUTREACH READY
7404,284 W Houston St,Sherman,6.42,3.75,Kathy Harris,+12615203151,OUTREACH READY
7406,286 W Houston St,Sherman,6.42,3.75,Thomas Morgan,+14470505218,OUTREACH READY
7150,231 N Travis St,Sherman,6.41,3.75,Jose Garcia,+10663472847,OUTREACH READY
7374,254 W Houston St,Sherman,6.41,3.75,Vincent Raymond,+15132414223,OUTREACH READY
8179,155 N Main St,Paris,6.41,3.75,Duane Brown,+17142627627,OUTREACH READY
7260,140 W Houston St,Sherman,6.4,3.75,Dr. Laura Mills,+17633956559,OUTREACH READY
7264,144 W Houston St,Sherman,6.4,3.75,Alisha Wilson,+19377484210,OUTREACH READY
7276,156 W Houston St,Sherman,6.4,3.75,Donald Hebert,+13855566742,OUTREACH READY
7278,158 W Houston St,Sherman,6.4,3.75,Kimberly Lloyd,+11324541830,OUTREACH READY
7368,248 W Houston St,Sherman,6.4,3.75,Daniel Nguyen,+16799598240,OUTREACH READY
7164,245 N Travis St,Sherman,6.39,3.75,Karen Hubbard,+14451454114,OUTREACH READY
7169,250 N Travis St,Sherman,6.39,3.75,John Jacobson,+17770231214,OUTREACH READY
7187,268 N Travis St,Sherman,6.39,3.75,David Mitchell,+18357387611,OUTREACH READY
7364,244 W Houston St,Sherman,6.39,3.75,Carolyn Burns,+19412231582,OUTREACH READY
8151,127 N Main St,Paris,6.39,3.75,Stefanie White,+18689768129,OUTREACH READY
7166,247 N Travis St,Sherman,6.38,3.75,Charles Thomas,+16903389971,OUTREACH READY
7268,148 W Houston St,Sherman,6.38,3.75,Robin Bailey,+12522238977,OUTREACH READY
7388,268 W Houston St,Sherman,6.38,3.75,Joseph Gross,+16911347459,OUTREACH READY
7091,172 N Travis St,Sherman,6.37,3.75,Michael Brown,+13122841845,OUTREACH READY
7402,282 W Houston St,Sherman,6.37,3.75,Peter Payne,+10931130767,OUTREACH READY
7416,296 W Houston St,Sherman,6.37,3.75,Ebony Lewis,+12882692707,OUTREACH READY
8177,153 N Main St,Paris,6.37,3.75,Heather Reed,+18741987364,OUTREACH READY
8193,169 N Main St,Paris,6.37,3.75,Nicholas Osborn,+12488022722,OUTREACH READY
7340,220 W Houston St,Sherman,6.36,3.75,Jenny Gill,+15433278236,OUTREACH READY
7380,260 W Houston St,Sherman,6.36,3.75,Anna Caldwell,+14936408490,OUTREACH READY
7382,262 W Houston St,Sherman,6.36,3.75,Dylan Williams,+18421239800,OUTREACH READY
7195,276 N Travis St,Sherman,6.35,3.75,Jesse Doyle,+17531481661,OUTREACH READY
7384,264 W Houston St,Sherman,6.35,3.75,Janet Cervantes DVM,+19897607787,OUTREACH READY
7392,272 W Houston St,Sherman,6.35,3.75,Tyler Thomas,+17555843659,OUTREACH READY
7628,307 N Grand Ave,Sherman,6.35,3.75,David Bell,+12549562960,OUTREACH READY
7179,260 N Travis St,Sherman,6.34,3.75,William Thomas,+19569911448,OUTREACH READY
7915,293 Lamar Ave,Paris,6.34,3.75,Courtney Williams,+12104127435,OUTREACH READY
8195,171 N Main St,Paris,6.34,3.75,Charles George,+12891122180,OUTREACH READY
7173,254 N Travis St,Sherman,6.33,3.75,Micheal Medina,+13703140778,OUTREACH READY
7185,266 N Travis St,Sherman,6.33,3.75,Stephen Roberts,+11774961297,OUTREACH READY
7204,285 N Travis St,Sherman,6.33,3.75,Justin Fowler,+12809729337,OUTREACH READY
7394,274 W Houston St,Sherman,6.33,3.75,Joshua Villanueva,+16510862759,OUTREACH READY
7398,278 W Houston St,Sherman,6.33,3.75,Abigail Lewis,+12304545188,OUTREACH READY
7907,285 Lamar Ave,Paris,6.33,3.75,George Parker,+18868537719,OUTREACH READY
7200,281 N Travis St,Sherman,6.32,3.75,Diana Mills,+16726230683,OUTREACH READY
7630,309 N Grand Ave,Sherman,6.32,3.75,Thomas Mckenzie,+15190423415,OUTREACH READY
7911,289 Lamar Ave,Paris,6.32,3.75,Bruce Foley,+12176976617,OUTREACH READY
7095,176 N Travis St,Sherman,6.31,3.75,Heather Carrillo,+19391369500,OUTREACH READY
7205,286 N Travis St,Sherman,6.31,3.75,Kirsten Lara,+11202926443,OUTREACH READY
7396,276 W Houston St,Sherman,6.31,3.75,Dr. Kirsten King,+15124466243,OUTREACH READY
7400,280 W Houston St,Sherman,6.31,3.75,Lauren Young,+16282186336,OUTREACH READY
7909,287 Lamar Ave,Paris,6.31,3.75,Morgan Williams,+14718305146,OUTREACH READY
7913,291 Lamar Ave,Paris,6.31,3.75,Robert Perez,+19215373453,OUTREACH READY
7093,174 N Travis St,Sherman,6.3,3.75,Richard Stewart,+11323038793,OUTREACH READY
7089,170 N Travis St,Sherman,6.29,3.75,Martin Gray,+14500210037,OUTREACH READY
7144,225 N Travis St,Sherman,6.29,3.75,Jodi Rogers,+16648306410,OUTREACH READY
7170,251 N Travis St,Sherman,6.28,3.75,Kristy Rodriguez,+10427467443,OUTREACH READY
7418,298 W Houston St,Sherman,6.28,3.75,Mary Miller,+15327639209,OUTREACH READY
7420,300 W Houston St,Sherman,6.28,3.75,Stacey Long,+10896924777,OUTREACH READY
8173,149 N Main St,Paris,6.28,3.75,Jennifer Taylor,+16409487724,OUTREACH READY
7198,279 N Travis St,Sherman,6.27,3.75,Mark Rangel,+11083272607,OUTREACH READY
7626,305 N Grand Ave,Sherman,6.27,3.75,Terry Lowery,+13666769291,OUTREACH READY
8197,173 N Main St,Paris,6.27,3.75,Edward Briggs,+12460811048,OUTREACH READY
7140,221 N Travis St,Sherman,6.26,3.75,Christopher Diaz,+17430311900,OUTREACH READY
7142,223 N Travis St,Sherman,6.26,3.75,Tonya Fleming,+14424684582,OUTREACH READY
7181,262 N Travis St,Sherman,6.26,3.75,Rebecca Walker,+17568297675,OUTREACH READY
7183,264 N Travis St,Sherman,6.26,3.75,Teresa Coleman,+19008727674,OUTREACH READY
7538,217 N Grand Ave,Sherman,6.25,3.75,Brian Vaughan,+14960943424,OUTREACH READY
7601,280 N Grand Ave,Sherman,6.25,3.75,Tony Saunders,+15226279298,OUTREACH READY
7171,252 N Travis St,Sherman,6.23,3.75,Joshua Byrd,+12465616617,OUTREACH READY
7344,224 W Houston St,Sherman,6.23,3.75,William Baker,+11436920877,OUTREACH READY
7599,278 N Grand Ave,Sherman,6.23,3.75,Kevin Jackson,+10938492695,OUTREACH READY
7624,303 N Grand Ave,Sherman,6.23,3.75,Steven Summers,+18686377139,OUTREACH READY
7030,111 N Travis St,Sherman,6.22,3.75,David Mason,+18533462563,OUTREACH READY
7196,277 N Travis St,Sherman,6.22,3.75,Alicia Wilson,+11101465024,OUTREACH READY
7603,282 N Grand Ave,Sherman,6.22,3.75,Edward Coleman,+10216660616,OUTREACH READY
7885,263 Lamar Ave,Paris,6.22,3.75,Kelly Robles,+18691788975,OUTREACH READY
7022,103 N Travis St,Sherman,6.21,3.75,Kelly Chang,+10858811777,OUTREACH READY
7199,280 N Travis St,Sherman,6.21,3.75,Megan Ramirez,+10722302396,OUTREACH READY
7201,282 N Travis St,Sherman,6.21,3.75,Heather Holden,+11701674273,OUTREACH READY
7325,205 W Houston St,Sherman,6.21,3.75,Krystal Scott,+17369123076,OUTREACH READY
7439,118 N Grand Ave,Sherman,6.21,3.75,Elizabeth Archer,+13786828861,OUTREACH READY
7168,249 N Travis St,Sherman,6.2,3.75,Sandra Cook,+11812023353,OUTREACH READY
7619,298 N Grand Ave,Sherman,6.2,3.75,Sara Powell,+17528862702,OUTREACH READY
7897,275 Lamar Ave,Paris,6.2,3.75,Eric Thornton,+17640255832,OUTREACH READY
7148,229 N Travis St,Sherman,6.19,3.75,David Boyd,+18682207363,OUTREACH READY
7177,258 N Travis St,Sherman,6.19,3.75,Brian Parker,+17544884645,OUTREACH READY
7424,103 N Grand Ave,Sherman,6.19,3.75,Edward Johnson,+15556966429,OUTREACH READY
7622,301 N Grand Ave,Sherman,6.19,3.75,Sarah Durham,+11564308068,OUTREACH READY
7889,267 Lamar Ave,Paris,6.19,3.75,Mr. Ryan Lyons,+10451822804,OUTREACH READY
7203,284 N Travis St,Sherman,6.18,3.75,Joseph English,+13252512763,OUTREACH READY
7501,180 N Grand Ave,Sherman,6.18,3.75,Timothy Boyd,+18209307808,OUTREACH READY
7883,261 Lamar Ave,Paris,6.18,3.75,Jamie Rodriguez,+11924431575,OUTREACH READY
7329,209 W Houston St,Sherman,6.17,3.75,John Bird,+15254907084,OUTREACH READY
7536,215 N Grand Ave,Sherman,6.17,3.75,Lindsey Jones,+11346147864,OUTREACH READY
7597,276 N Grand Ave,Sherman,6.17,3.75,Brandon Ward,+18995773357,OUTREACH READY
7895,273 Lamar Ave,Paris,6.17,3.75,Peter Obrien,+14087680472,OUTREACH READY
7160,241 N Travis St,Sherman,6.16,3.75,Corey Lee,+10513000533,OUTREACH READY
7162,243 N Travis St,Sherman,6.16,3.75,Brittney Mathis,+12045808229,OUTREACH READY
7197,278 N Travis St,Sherman,6.16,3.75,Gabriel Figueroa,+16636267116,OUTREACH READY
7217,298 N Travis St,Sherman,6.16,3.75,Danielle Vazquez,+10613589309,OUTREACH READY
7610,289 N Grand Ave,Sherman,6.16,3.75,Linda Gonzalez,+15106705182,OUTREACH READY
7887,265 Lamar Ave,Paris,6.16,3.75,Charles Walters,+19347177668,OUTREACH READY
7893,271 Lamar Ave,Paris,6.16,3.75,Jennifer Buck,+10249021349,OUTREACH READY
7505,184 N Grand Ave,Sherman,6.15,3.75,Jonathan Vasquez,+18635084704,OUTREACH READY
7640,319 N Grand Ave,Sherman,6.15,3.75,Rachel Parker,+15582604930,OUTREACH READY
7503,182 N Grand Ave,Sherman,6.14,3.75,Courtney Church,+10553670045,OUTREACH READY
7605,284 N Grand Ave,Sherman,6.14,3.75,Joseph Smith,+11331913165,OUTREACH READY
7612,291 N Grand Ave,Sherman,6.14,3.75,Jason Hays,+17671750684,OUTREACH READY
7881,259 Lamar Ave,Paris,6.14,3.75,Ashley Gonzalez,+17445306261,OUTREACH READY
8127,103 N Main St,Paris,6.14,3.75,Charles Hunt,+19836883707,OUTREACH READY
8169,145 N Main St,Paris,6.14,3.75,Nicole Lopez,+10454441461,OUTREACH READY
7917,295 Lamar Ave,Paris,6.13,3.75,Laura Watson,+12539048453,OUTREACH READY
7020,101 N Travis St,Sherman,6.12,3.75,Michael Stanley,+18027502092,OUTREACH READY
7331,211 W Houston St,Sherman,6.12,3.75,Amanda Parker,+15334544698,OUTREACH READY
7609,288 N Grand Ave,Sherman,6.12,3.75,Frank Johnson,+11138332104,OUTREACH READY
8167,143 N Main St,Paris,6.12,3.75,James Smith,+15259291895,OUTREACH READY
7327,207 W Houston St,Sherman,6.11,3.75,Timothy Jones,+10558373766,OUTREACH READY
7607,286 N Grand Ave,Sherman,6.11,3.75,Luke Galloway,+13418883410,OUTREACH READY
7615,294 N Grand Ave,Sherman,6.11,3.75,Christy Brown,+12773607242,OUTREACH READY
7617,296 N Grand Ave,Sherman,6.11,3.75,Ariel Wallace,+14625532467,OUTREACH READY
7869,247 Lamar Ave,Paris,6.11,3.75,Lauren Fisher,+15910457513,OUTREACH READY
7891,269 Lamar Ave,Paris,6.11,3.75,Linda Huff,+19992042154,OUTREACH READY
7176,257 N Travis St,Sherman,6.1,3.75,Angel Wang,+11966607358,OUTREACH READY
7595,274 N Grand Ave,Sherman,6.1,3.75,John Morgan,+11294822820,OUTREACH READY
8171,147 N Main St,Paris,6.1,3.75,Mrs. Sara Brown,+17613496534,OUTREACH READY
